virplant_p_in__bar,virplant_t_in__degC,virplant_discharge_p__bar,virplant_sink_p__bar,virplant_dp__bar,speed__rpm,fluid_density__kg/m3,fluid_viscosity__cP,virplant_pump_power__kW,valve_opening__frac,virplant_wear_input__frac,ml_wear_pred__frac,wear_err_pct,virplant_flow__m3_h,ml_flow_pred__m3_h,flow_abs_error__pct,ml_corr_delta__m3_h,ml_flow_corrected__m3_h,corr_abs_error__pct
1.0795486250117026,20.80366231725378,6.112441233863474,4.235994709128473,5.032892608851772,1800.0,997.7377741178328,1.0087846241288874,7.081151434183309,0.3393193531423604,0.08,0.0364255271852016,54.46809101849794,39.48031114411325,45.674842834472656,15.690179511878174,-6.4612884521484375,39.21355438232422,0.6756703634256963
1.8160199566925148,17.982029977909917,6.6676702057661466,4.9104263014167415,4.851650249073631,1800.0,998.4393632417698,1.0771496291260394,7.603762952451576,0.3977961444468983,0.08,0.0444115661084651,44.48554236441851,44.81956998262876,50.799259185791016,13.341692491650136,-7.005100250244141,43.79415893554688,2.287864536583711
1.6935033099777763,22.924650644241183,5.638135938896964,2.899035956594921,3.944632628919188,1800.0,997.211836285239,0.961651063149638,8.781292493583344,0.4397844005070705,0.08,0.1384144276380539,73.01803454756737,62.17949180552375,68.03810119628906,9.42209275220364,-10.536155700683594,57.50194549560547,7.52265123772329
2.476364509959373,21.77381134884297,7.238535213759885,4.098061987981929,4.762170703800511,1800.0,997.5243223507664,0.986584712730105,7.814777109996189,0.3117517498110056,0.08,0.0509237200021743,36.34534999728203,47.03301966579245,53.1739501953125,13.05663674830218,-7.3600921630859375,45.81385803222656,2.5921398248060963
1.3329681753775036,17.436445210076158,5.387493776024239,2.684886716942026,4.054525600646736,1800.0,998.556773630789,1.0914977807473298,8.776137406633593,0.4325394906125418,0.08,0.124014563858509,55.01820482313633,60.65655928831657,66.88468933105469,10.267859100174435,-9.46270751953125,57.42198181152344,5.332609555742088
1.6924825532408587,24.471505440086677,6.658980904287326,4.282706606760581,4.966498351046467,1800.0,996.8136755128075,0.9282556264244292,7.257195835973928,0.315495069019405,0.08,0.0406620800495147,49.17239993810654,41.38856485978265,47.49351501464844,14.750330618005997,-7.0773468017578125,40.41616821289063,2.3494331107791133
1.583949114160895,20.99560489085576,6.399367232603272,4.866416336360055,4.815418118442377,1800.0,997.701040716225,1.0042675539466883,7.683337433017391,0.4323875997670213,0.08,0.046654786914587,41.681516356766224,45.683795302658034,51.78768157958984,13.36116282916771,-7.005584716796875,44.78209686279297,1.973781805761224
2.099689120031384,18.43666830284104,6.462298509357621,4.228159108396079,4.362609389326237,1800.0,998.3383727629496,1.065356150141283,8.563204920014405,0.4362572702565729,0.08,0.083680436015129,4.60054501891136,55.65785807862606,61.59660339355469,10.670093172718127,-7.463676452636719,54.13292694091797,2.7398307990111177
1.799886904125965,22.489484180072395,6.403962251145053,3.3613622989758105,4.604075347019088,1800.0,997.3261032751728,0.9710576754769022,8.163687516939047,0.3423675326699866,0.08,0.0613379590213298,23.32755122333765,50.7361462209301,56.55436706542969,11.467605007215552,-7.746540069580078,48.80782699584961,3.8006813065455223
2.844449789505481,21.56874952328616,6.208728169910922,2.6032098692434014,3.3642783804054406,1800.0,997.5846371703336,0.9910525537928432,8.5506334057331,0.4315817018484181,0.08,0.1198095828294754,49.76197853684425,69.92066667818627,76.87139892578125,9.940883829935595,-6.443115234375,70.42828369140625,0.7259899502336272
